order_id,paid_at,payment_status,amountPaid,currencyCode,channel,transaction_id,orderRef,paidAt,status,amount,currency,method,txRef,order,timestamp,state,amt,ccy,paymentMethod,txn
ORD-000970,2023-09-09T19:43:59Z,SUCCESS,12000.0,NGN,ussd,d573ca418f0b,,,,,,,,,,,,,,
ORD-000865,2023-08-20T01:49:48Z,SUCCESS,12000.0,NGN,bank_transfer,99014f02a52e,,,,,,,,,,,,,,
ORD-000343,2023-02-28T18:39:53Z,SUCCESS,40000.0,NGN,ussd,fc3710a7cda5,,,,,,,,,,,,,,
,,,,,,,ORD-000340,2023/04/20 05:43:32,FAILED,40000.0,NGN,bank_transfer,TX-7e34a5519840,,,,,,,
,,,,,,,ORD-000598,2023/11/05 02:30:47,SUCCESS,9000.0,NGN,bank_transfer,TX-b4d087b59391,,,,,,,
ORD-000471,2023-11-03T13:52:42Z,SUCCESS,40000.0,NGN,bank_transfer,96beb43851d8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000777,1676397082.0,SUCCESS,5000.0,NGN,bank_transfer,TRX978164
ORD-000704,2023-10-25T19:17:49Z,FAILED,40000.0,NGN,bank_transfer,31d7e1dc4ff1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000744,1682539636.0,SUCCESS,5000.0,NGN,bank_transfer,TRX388392
,,,,,,,,,,,,,,ORD-000072,1674487828.0,FAILED,9000.0,NGN,bank_transfer,TRX397000
ORD-000729,2023-04-10T05:21:22Z,SUCCESS,25000.0,NGN,card,4cdecaac721a,,,,,,,,,,,,,,
,,,,,,,ORD-000429,2023/04/11 08:48:28,SUCCESS,18000.0,NGN,card,TX-66d958778d38,,,,,,,
,,,,,,,ORD-000224,2023/12/17 01:18:16,FAILED,40000.0,USD,ussd,TX-2789e4847eb5,,,,,,,
,,,,,,,,,,,,,,ORD-000146,1680929381.0,SUCCESS,25000.0,USD,bank_transfer,TRX680809
,,,,,,,,,,,,,,ORD-000659,1679992782.0,SUCCESS,25000.0,NGN,card,TRX532065
,,,,,,,ORD-000430,2023/11/14 23:09:22,SUCCESS,40000.0,NGN,ussd,TX-244601fd13ea,,,,,,,
,,,,,,,ORD-001090,2023/12/07 19:40:46,SUCCESS,18000.0,NGN,card,TX-1d6dfa84183f,,,,,,,
,,,,,,,,,,,,,,ORD-000709,1689152055.0,SUCCESS,12000.0,NGN,card,TRX410909
,,,,,,,,,,,,,,ORD-000336,1689880238.0,SUCCESS,25000.0,USD,bank_transfer,TRX206928
,,,,,,,ORD-000289,2023/11/28 14:36:00,SUCCESS,40000.0,NGN,bank_transfer,TX-283abc7440cb,,,,,,,
ORD-001106,2023-06-23T13:00:14Z,SUCCESS,25000.0,NGN,card,10b1f6e33360,,,,,,,,,,,,,,
,,,,,,,ORD-000934,2023/07/07 02:30:19,SUCCESS,9000.0,NGN,bank_transfer,TX-87340d0cbbe1,,,,,,,
,,,,,,,ORD-000881,2023/06/27 20:58:25,FAILED,12000.0,NGN,bank_transfer,TX-c27958a1f811,,,,,,,
,,,,,,,,,,,,,,ORD-000296,1700454518.0,SUCCESS,18000.0,NGN,bank_transfer,TRX749774
,,,,,,,,,,,,,,ORD-001062,1693289962.0,SUCCESS,18000.0,NGN,ussd,TRX446704
,,,,,,,,,,,,,,ORD-000675,1681187653.0,SUCCESS,9000.0,USD,bank_transfer,TRX391121
,,,,,,,ORD-001357,2023/10/08 09:56:05,SUCCESS,18000.0,USD,ussd,TX-997be95cf813,,,,,,,
,,,,,,,,,,,,,,ORD-000007,1683546893.0,SUCCESS,18000.0,NGN,bank_transfer,TRX449040
,,,,,,,,,,,,,,ORD-000132,1692040647.0,FAILED,25000.0,USD,bank_transfer,TRX732092
ORD-001240,2023-11-23T19:14:48Z,SUCCESS,18000.0,NGN,bank_transfer,4cd69a1bf108,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000865,1698982956.0,SUCCESS,5000.0,NGN,bank_transfer,TRX477635
,,,,,,,ORD-000824,2023/10/01 21:24:56,FAILED,5000.0,NGN,card,TX-56059ebb3593,,,,,,,
,,,,,,,ORD-000954,2023/09/13 05:50:08,SUCCESS,5000.0,NGN,ussd,TX-131c49b9209e,,,,,,,
,,,,,,,ORD-000476,2023/05/28 02:22:03,FAILED,40000.0,NGN,ussd,TX-18ba6b966915,,,,,,,
,,,,,,,ORD-000495,2023/01/21 12:40:04,FAILED,9000.0,USD,bank_transfer,TX-8b6cd37e323a,,,,,,,
,,,,,,,ORD-001008,2023/07/28 12:13:50,SUCCESS,12000.0,NGN,ussd,TX-e4620aca0867,,,,,,,
ORD-000722,2023-03-15T00:46:52Z,SUCCESS,5000.0,NGN,card,4a4c05ff75f4,,,,,,,,,,,,,,
ORD-000030,2023-07-31T11:23:41Z,SUCCESS,25000.0,USD,ussd,a06ea12accc8,,,,,,,,,,,,,,
ORD-000098,2023-06-11T15:13:54Z,FAILED,12000.0,USD,ussd,cad35e4655ba,,,,,,,,,,,,,,
ORD-001046,2023-07-19T11:05:37Z,SUCCESS,12000.0,NGN,card,e5a778c13094,,,,,,,,,,,,,,
,,,,,,,ORD-000608,2023/07/23 01:38:40,SUCCESS,25000.0,NGN,card,TX-f440e9141097,,,,,,,
ORD-000361,2023-02-24T04:19:33Z,FAILED,25000.0,USD,card,c362137723b1,,,,,,,,,,,,,,
ORD-000781,2023-08-15T19:16:17Z,FAILED,25000.0,NGN,bank_transfer,8a10db42a33c,,,,,,,,,,,,,,
ORD-001078,2023-03-10T04:44:22Z,SUCCESS,25000.0,USD,card,0bb5e9f01646,,,,,,,,,,,,,,
,,,,,,,ORD-000920,2023/05/08 12:20:14,FAILED,9000.0,NGN,card,TX-b16118bafeef,,,,,,,
,,,,,,,,,,,,,,ORD-000344,1690663814.0,SUCCESS,40000.0,NGN,bank_transfer,TRX891292
,,,,,,,,,,,,,,ORD-000430,1677877832.0,SUCCESS,18000.0,NGN,card,TRX648357
,,,,,,,ORD-000601,2023/11/02 21:24:42,SUCCESS,18000.0,NGN,ussd,TX-4bf836a3bad7,,,,,,,
,,,,,,,,,,,,,,ORD-001110,1694791286.0,SUCCESS,25000.0,NGN,card,TRX585247
,,,,,,,,,,,,,,ORD-000060,1680691669.0,FAILED,18000.0,USD,ussd,TRX570638
ORD-000551,2023-02-01T01:35:38Z,SUCCESS,40000.0,NGN,card,80564a826614,,,,,,,,,,,,,,
ORD-000455,2023-09-05T16:02:39Z,SUCCESS,18000.0,NGN,ussd,c04d1df237f3,,,,,,,,,,,,,,
,,,,,,,ORD-000871,2023/03/16 21:45:05,SUCCESS,18000.0,NGN,card,TX-2d498058e2fd,,,,,,,
,,,,,,,ORD-000075,2023/04/09 21:52:42,SUCCESS,40000.0,NGN,bank_transfer,TX-3e3769f67f2f,,,,,,,
,,,,,,,ORD-000448,2023/02/18 20:47:37,SUCCESS,40000.0,NGN,card,TX-24af2699999d,,,,,,,
,,,,,,,,,,,,,,ORD-000349,1684087041.0,SUCCESS,5000.0,USD,bank_transfer,TRX427336
,,,,,,,ORD-000522,2023/10/24 10:29:31,SUCCESS,12000.0,NGN,card,TX-9db4b53c260d,,,,,,,
,,,,,,,,,,,,,,ORD-000841,1692785701.0,SUCCESS,25000.0,NGN,ussd,TRX934418
,,,,,,,,,,,,,,ORD-000939,1673829002.0,SUCCESS,25000.0,NGN,card,TRX663543
ORD-000142,2023-11-03T07:21:22Z,SUCCESS,12000.0,NGN,ussd,1627e624851c,,,,,,,,,,,,,,
,,,,,,,ORD-000943,2023/07/24 21:59:35,SUCCESS,5000.0,NGN,bank_transfer,TX-395ce03c5793,,,,,,,
,,,,,,,,,,,,,,ORD-000571,1695053042.0,SUCCESS,18000.0,NGN,bank_transfer,TRX623722
,,,,,,,ORD-000425,2023/10/04 09:17:47,FAILED,9000.0,USD,card,TX-53bdff6c329d,,,,,,,
ORD-000677,2023-07-27T15:23:00Z,SUCCESS,5000.0,NGN,ussd,9bab031c5847,,,,,,,,,,,,,,
,,,,,,,ORD-000867,2023/04/03 21:03:26,SUCCESS,25000.0,USD,bank_transfer,TX-93b3ecaaba90,,,,,,,
,,,,,,,ORD-000572,2023/06/13 18:57:21,SUCCESS,40000.0,NGN,bank_transfer,TX-58657a796817,,,,,,,
,,,,,,,ORD-000662,2023/01/23 23:22:56,FAILED,9000.0,NGN,ussd,TX-0f65975d6fe8,,,,,,,
,,,,,,,,,,,,,,ORD-000060,1676468082.0,FAILED,18000.0,NGN,ussd,TRX250765
ORD-000508,2023-06-14T18:44:50Z,SUCCESS,25000.0,NGN,card,e779b395e38d,,,,,,,,,,,,,,
,,,,,,,ORD-000156,2023/07/30 00:58:35,SUCCESS,9000.0,NGN,card,TX-116fb5eaf09d,,,,,,,
,,,,,,,ORD-000574,2023/05/07 15:15:41,SUCCESS,40000.0,NGN,card,TX-765235f91054,,,,,,,
,,,,,,,,,,,,,,ORD-000340,1698265657.0,SUCCESS,12000.0,USD,bank_transfer,TRX737694
ORD-000754,2023-09-28T14:59:49Z,SUCCESS,12000.0,USD,ussd,e1cce8222fc5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000698,1684049084.0,SUCCESS,5000.0,USD,bank_transfer,TRX459245
,,,,,,,,,,,,,,ORD-000492,1693643437.0,SUCCESS,5000.0,NGN,ussd,TRX564634
ORD-001053,2023-12-06T22:40:58Z,SUCCESS,25000.0,USD,bank_transfer,20bd2dd751ea,,,,,,,,,,,,,,
,,,,,,,ORD-000707,2023/09/25 20:16:20,SUCCESS,12000.0,NGN,ussd,TX-1e9a016f7957,,,,,,,
ORD-000127,2023-12-14T06:44:06Z,SUCCESS,25000.0,NGN,ussd,729f24a914d2,,,,,,,,,,,,,,
ORD-000153,2023-09-10T11:28:36Z,SUCCESS,40000.0,NGN,card,7d42cd14c6ff,,,,,,,,,,,,,,
ORD-000614,2023-07-10T20:25:21Z,SUCCESS,5000.0,NGN,bank_transfer,68eb741dbc03,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000083,1677078035.0,SUCCESS,12000.0,NGN,bank_transfer,TRX585731
,,,,,,,,,,,,,,ORD-001051,1698522805.0,SUCCESS,9000.0,USD,bank_transfer,TRX962489
,,,,,,,ORD-000496,2023/10/08 23:27:58,SUCCESS,12000.0,NGN,card,TX-608ba25bfff6,,,,,,,
,,,,,,,ORD-000586,2023/10/14 03:19:49,SUCCESS,18000.0,NGN,ussd,TX-df52b750c755,,,,,,,
,,,,,,,,,,,,,,ORD-000046,1680937071.0,FAILED,25000.0,NGN,ussd,TRX140669
ORD-000338,2023-07-05T17:06:08Z,SUCCESS,40000.0,NGN,ussd,0500b0cbf244,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-001323,1703169690.0,SUCCESS,40000.0,NGN,card,TRX348163
ORD-000666,2023-06-07T22:07:30Z,FAILED,5000.0,USD,ussd,f034241ed3b4,,,,,,,,,,,,,,
,,,,,,,ORD-000234,2023/11/07 15:45:34,SUCCESS,12000.0,USD,ussd,TX-2202d6c46141,,,,,,,
ORD-000752,2023-01-27T15:55:58Z,FAILED,25000.0,NGN,ussd,e8d4f16dd0c5,,,,,,,,,,,,,,
ORD-000361,2023-06-16T00:45:56Z,SUCCESS,9000.0,NGN,card,3917321943d7,,,,,,,,,,,,,,
,,,,,,,ORD-000264,2023/10/26 06:18:33,FAILED,25000.0,NGN,card,TX-3d42d42de58f,,,,,,,
,,,,,,,,,,,,,,ORD-000418,1675335780.0,SUCCESS,25000.0,NGN,card,TRX420146
,,,,,,,,,,,,,,ORD-000334,1690168835.0,SUCCESS,40000.0,NGN,card,TRX653954
ORD-001185,2023-09-21T02:04:41Z,SUCCESS,5000.0,NGN,bank_transfer,a9d8f30f2bd8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000221,1691848978.0,SUCCESS,5000.0,NGN,card,TRX803281
ORD-000658,2023-08-07T02:22:42Z,SUCCESS,18000.0,NGN,ussd,24bdb5bda823,,,,,,,,,,,,,,
ORD-000479,2023-12-09T03:31:45Z,SUCCESS,12000.0,NGN,bank_transfer,c1b4421348eb,,,,,,,,,,,,,,
ORD-000142,2023-02-03T00:58:01Z,FAILED,25000.0,NGN,ussd,053648eb1aee,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000189,1676395043.0,SUCCESS,12000.0,NGN,bank_transfer,TRX952639
,,,,,,,ORD-000230,2023/10/08 11:10:37,FAILED,9000.0,NGN,card,TX-3631936f2c38,,,,,,,
,,,,,,,,,,,,,,ORD-000540,1684875199.0,SUCCESS,25000.0,NGN,bank_transfer,TRX597810
,,,,,,,ORD-000707,2023/11/17 22:23:08,SUCCESS,40000.0,NGN,bank_transfer,TX-ee60f49fa6ac,,,,,,,
,,,,,,,ORD-000941,2023/03/29 19:20:44,FAILED,9000.0,NGN,bank_transfer,TX-1522c254a307,,,,,,,
,,,,,,,ORD-000054,2023/09/15 03:33:51,SUCCESS,5000.0,NGN,ussd,TX-20f06ea27f43,,,,,,,
ORD-000113,2023-10-27T05:58:59Z,SUCCESS,5000.0,USD,bank_transfer,57afb0e725c3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-001175,1685252211.0,SUCCESS,18000.0,NGN,card,TRX584082
,,,,,,,,,,,,,,ORD-001289,1692916707.0,SUCCESS,18000.0,NGN,ussd,TRX516508
,,,,,,,,,,,,,,ORD-000503,1677125634.0,SUCCESS,18000.0,NGN,card,TRX162144
,,,,,,,,,,,,,,ORD-001228,1695388051.0,SUCCESS,25000.0,NGN,card,TRX619545
ORD-000135,2023-09-12T18:01:51Z,FAILED,9000.0,NGN,bank_transfer,c6713a11b497,,,,,,,,,,,,,,
,,,,,,,ORD-000442,2023/11/07 07:58:43,SUCCESS,18000.0,USD,bank_transfer,TX-d0ca8ea93f86,,,,,,,
,,,,,,,,,,,,,,ORD-001110,1690185285.0,SUCCESS,9000.0,NGN,ussd,TRX355229
,,,,,,,,,,,,,,ORD-000011,1689069760.0,FAILED,12000.0,NGN,ussd,TRX668054
,,,,,,,,,,,,,,ORD-000290,1685074982.0,SUCCESS,12000.0,NGN,bank_transfer,TRX431732
,,,,,,,ORD-000231,2023/08/29 20:44:24,SUCCESS,5000.0,USD,ussd,TX-5b8ce5e55b7b,,,,,,,
,,,,,,,,,,,,,,ORD-000637,1701452817.0,FAILED,25000.0,NGN,card,TRX688034
,,,,,,,,,,,,,,ORD-001122,1688940628.0,FAILED,9000.0,NGN,ussd,TRX252431
,,,,,,,ORD-001090,2023/01/13 15:18:33,SUCCESS,18000.0,NGN,card,TX-c0b3dcd65378,,,,,,,
ORD-000638,2023-06-13T12:51:30Z,SUCCESS,40000.0,NGN,bank_transfer,ab4d53c4c2ee,,,,,,,,,,,,,,
,,,,,,,ORD-000545,2023/06/02 14:02:42,FAILED,18000.0,NGN,card,TX-c696a69fc473,,,,,,,
ORD-000937,2023-05-15T01:33:51Z,SUCCESS,18000.0,NGN,ussd,56c2f6e562ee,,,,,,,,,,,,,,
ORD-000533,2023-07-19T09:06:01Z,SUCCESS,40000.0,NGN,ussd,fb29df7f7b2a,,,,,,,,,,,,,,
,,,,,,,ORD-000519,2023/05/24 15:27:06,SUCCESS,12000.0,NGN,ussd,TX-02771e962322,,,,,,,
,,,,,,,ORD-000777,2023/01/29 05:32:07,SUCCESS,12000.0,NGN,bank_transfer,TX-db9436e549ef,,,,,,,
,,,,,,,ORD-000064,2023/12/07 18:25:57,SUCCESS,9000.0,NGN,card,TX-da7962e4e80b,,,,,,,
ORD-000046,2023-05-13T16:49:45Z,SUCCESS,12000.0,NGN,ussd,5765d9ea5646,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000360,1685893800.0,SUCCESS,12000.0,NGN,card,TRX990548
ORD-000475,2023-06-25T13:39:47Z,FAILED,9000.0,NGN,bank_transfer,383a6bdc3cf8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000559,1695549057.0,SUCCESS,12000.0,NGN,bank_transfer,TRX807334
,,,,,,,ORD-000869,2023/01/04 10:38:37,FAILED,5000.0,NGN,card,TX-b679d6ac06d5,,,,,,,
,,,,,,,,,,,,,,ORD-000848,1677150531.0,FAILED,25000.0,USD,card,TRX494691
ORD-000966,2023-09-24T19:12:06Z,FAILED,40000.0,NGN,card,3bbf96f984eb,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000912,1701800290.0,SUCCESS,9000.0,NGN,bank_transfer,TRX661071
,,,,,,,,,,,,,,ORD-000114,1683431159.0,SUCCESS,25000.0,NGN,ussd,TRX303086
,,,,,,,ORD-001175,2023/06/07 19:48:22,SUCCESS,5000.0,NGN,bank_transfer,TX-ecab499f670b,,,,,,,
,,,,,,,,,,,,,,ORD-000844,1699063384.0,SUCCESS,25000.0,NGN,card,TRX758888
,,,,,,,ORD-000558,2023/12/05 11:56:53,SUCCESS,5000.0,NGN,bank_transfer,TX-b35ea5b2f774,,,,,,,
,,,,,,,ORD-001308,2023/11/11 18:08:11,SUCCESS,40000.0,NGN,ussd,TX-97c2c77a4cb9,,,,,,,
ORD-000255,2023-11-12T01:52:25Z,FAILED,25000.0,NGN,bank_transfer,025c65705b3c,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000877,1683580778.0,SUCCESS,40000.0,USD,card,TRX599100
ORD-000725,2023-02-20T15:42:05Z,SUCCESS,5000.0,NGN,card,ce98b02f11c3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000137,1687524295.0,FAILED,40000.0,NGN,bank_transfer,TRX921198
,,,,,,,,,,,,,,ORD-000654,1678709395.0,FAILED,18000.0,NGN,ussd,TRX846165
,,,,,,,ORD-000467,2023/06/14 02:34:08,SUCCESS,18000.0,NGN,ussd,TX-0fd5943a4db6,,,,,,,
,,,,,,,ORD-000095,2023/02/05 03:29:49,SUCCESS,5000.0,NGN,bank_transfer,TX-e34b79b2583c,,,,,,,
,,,,,,,,,,,,,,ORD-000582,1694546704.0,SUCCESS,40000.0,USD,bank_transfer,TRX874306
,,,,,,,,,,,,,,ORD-000555,1682655765.0,SUCCESS,12000.0,NGN,card,TRX282169
ORD-000503,2023-10-05T03:32:30Z,SUCCESS,25000.0,NGN,card,ddb4317820f8,,,,,,,,,,,,,,
ORD-000437,2023-03-07T15:01:34Z,SUCCESS,18000.0,NGN,bank_transfer,2e0069064869,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-001176,1676715248.0,SUCCESS,18000.0,USD,card,TRX441533
,,,,,,,,,,,,,,ORD-000935,1688380740.0,FAILED,25000.0,NGN,card,TRX236204
,,,,,,,,,,,,,,ORD-000133,1701566006.0,SUCCESS,40000.0,USD,bank_transfer,TRX647084
,,,,,,,ORD-000569,2023/12/29 02:13:29,SUCCESS,25000.0,NGN,card,TX-2fabeaf41c96,,,,,,,
,,,,,,,ORD-000854,2023/01/30 12:59:31,SUCCESS,18000.0,NGN,bank_transfer,TX-477adfc181e5,,,,,,,
,,,,,,,ORD-000168,2023/08/15 05:30:47,SUCCESS,25000.0,NGN,card,TX-44e004b22efe,,,,,,,
,,,,,,,ORD-000622,2023/10/12 01:38:59,SUCCESS,40000.0,NGN,bank_transfer,TX-dd0aa22cde35,,,,,,,
,,,,,,,,,,,,,,ORD-001058,1701320186.0,SUCCESS,9000.0,USD,bank_transfer,TRX352890
ORD-000989,2023-08-06T07:33:01Z,SUCCESS,5000.0,NGN,ussd,e33a7825aa8e,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-001148,1702305930.0,FAILED,9000.0,NGN,card,TRX450574
,,,,,,,ORD-000322,2023/10/19 15:29:41,SUCCESS,25000.0,NGN,ussd,TX-a1607e67c3d1,,,,,,,
ORD-000340,2023-07-07T14:32:47Z,SUCCESS,18000.0,NGN,ussd,6c3c2dcd8dc9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000844,1673186474.0,FAILED,40000.0,NGN,bank_transfer,TRX984565
,,,,,,,,,,,,,,ORD-000441,1694227066.0,SUCCESS,12000.0,NGN,bank_transfer,TRX522063
,,,,,,,ORD-001085,2023/02/12 02:31:22,SUCCESS,9000.0,NGN,card,TX-7fb0a6865bef,,,,,,,
,,,,,,,ORD-000968,2023/11/20 02:29:27,SUCCESS,5000.0,NGN,ussd,TX-15614eb6e211,,,,,,,
ORD-000504,2023-07-22T00:29:43Z,SUCCESS,40000.0,NGN,ussd,f8d17487c078,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000891,1680074109.0,FAILED,40000.0,NGN,bank_transfer,TRX136829
,,,,,,,ORD-001055,2023/04/17 00:11:39,SUCCESS,40000.0,NGN,ussd,TX-83cf281d1fa1,,,,,,,
,,,,,,,,,,,,,,ORD-001008,1682747465.0,SUCCESS,9000.0,USD,bank_transfer,TRX745598
ORD-000122,2023-11-07T02:01:53Z,SUCCESS,18000.0,NGN,bank_transfer,563f1212f4cf,,,,,,,,,,,,,,
ORD-000273,2023-07-02T21:01:22Z,SUCCESS,25000.0,NGN,ussd,9cf70ac5bc8f,,,,,,,,,,,,,,
,,,,,,,ORD-001029,2023/06/23 11:59:54,SUCCESS,25000.0,NGN,bank_transfer,TX-ccb4e0190317,,,,,,,
,,,,,,,ORD-000083,2023/04/30 08:32:06,SUCCESS,5000.0,NGN,card,TX-7c9c5d9bb771,,,,,,,
ORD-000368,2023-08-26T11:11:11Z,SUCCESS,9000.0,NGN,card,135cddc28eb4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000797,1702865365.0,SUCCESS,12000.0,USD,card,TRX564835
,,,,,,,,,,,,,,ORD-000021,1703083197.0,SUCCESS,18000.0,USD,card,TRX890087
,,,,,,,ORD-000529,2023/10/12 10:50:34,SUCCESS,25000.0,NGN,bank_transfer,TX-e558c9021cee,,,,,,,
ORD-000305,2023-06-30T13:58:04Z,SUCCESS,9000.0,NGN,bank_transfer,1c0ad1299b93,,,,,,,,,,,,,,
,,,,,,,ORD-001143,2023/07/07 06:18:54,SUCCESS,5000.0,NGN,ussd,TX-5b9f26b28e70,,,,,,,
,,,,,,,ORD-000734,2023/06/05 03:03:17,SUCCESS,9000.0,NGN,bank_transfer,TX-5462a1a53a96,,,,,,,
ORD-001009,2023-03-31T12:51:52Z,FAILED,25000.0,NGN,bank_transfer,c52f4d0909bb,,,,,,,,,,,,,,
,,,,,,,ORD-000820,2023/10/28 07:57:47,SUCCESS,9000.0,NGN,ussd,TX-bbb5f774eb2b,,,,,,,
ORD-000449,2023-09-19T19:42:51Z,FAILED,9000.0,NGN,bank_transfer,f6a707748d55,,,,,,,,,,,,,,
,,,,,,,ORD-000478,2023/10/06 15:13:07,SUCCESS,5000.0,NGN,ussd,TX-67bed05045d9,,,,,,,
,,,,,,,,,,,,,,ORD-001378,1683006694.0,FAILED,5000.0,NGN,card,TRX314343
ORD-000023,2023-03-18T16:57:39Z,FAILED,40000.0,NGN,card,a5db57f88c1f,,,,,,,,,,,,,,
,,,,,,,ORD-001054,2023/07/27 03:25:00,SUCCESS,5000.0,NGN,bank_transfer,TX-8e2655b09fff,,,,,,,
,,,,,,,,,,,,,,ORD-000998,1693534156.0,SUCCESS,18000.0,NGN,bank_transfer,TRX205935
,,,,,,,,,,,,,,ORD-000762,1695265388.0,FAILED,18000.0,NGN,bank_transfer,TRX666601
,,,,,,,,,,,,,,ORD-001368,1685488666.0,SUCCESS,12000.0,NGN,ussd,TRX863265
,,,,,,,ORD-000296,2023/05/23 18:44:16,SUCCESS,9000.0,NGN,ussd,TX-a18ddce4093c,,,,,,,
ORD-000323,2023-04-23T09:05:00Z,FAILED,40000.0,NGN,card,0b02efb64564,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000406,1692748912.0,SUCCESS,9000.0,NGN,ussd,TRX375853
,,,,,,,,,,,,,,ORD-000272,1691190573.0,FAILED,25000.0,NGN,ussd,TRX579004
,,,,,,,,,,,,,,ORD-000960,1695084148.0,SUCCESS,5000.0,NGN,card,TRX827067
,,,,,,,ORD-000488,2023/02/06 17:45:53,SUCCESS,40000.0,NGN,bank_transfer,TX-3219817265eb,,,,,,,
ORD-000708,2023-10-30T16:19:26Z,FAILED,9000.0,NGN,ussd,578bc6b77682,,,,,,,,,,,,,,
ORD-000812,2023-06-18T16:54:56Z,SUCCESS,18000.0,NGN,ussd,d0de3bcf2f71,,,,,,,,,,,,,,
ORD-000076,2023-09-08T23:19:19Z,SUCCESS,18000.0,NGN,bank_transfer,a9fb6e1494b6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000610,1691892310.0,SUCCESS,25000.0,NGN,bank_transfer,TRX711922
,,,,,,,,,,,,,,ORD-000183,1672563736.0,FAILED,9000.0,NGN,bank_transfer,TRX998122
,,,,,,,ORD-000346,2023/02/10 01:33:08,SUCCESS,9000.0,NGN,ussd,TX-b0f36239e5a0,,,,,,,
ORD-000905,2023-03-21T23:06:38Z,SUCCESS,25000.0,NGN,bank_transfer,6f9a2d0a98fe,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000690,1682229450.0,FAILED,12000.0,NGN,ussd,TRX926147
ORD-000850,2023-06-19T02:57:55Z,SUCCESS,5000.0,NGN,ussd,1f5b9e3b5b1d,,,,,,,,,,,,,,
ORD-001052,2023-03-26T08:27:17Z,FAILED,5000.0,NGN,card,83e1e051fd05,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-001238,1699598389.0,SUCCESS,18000.0,NGN,card,TRX332204
ORD-000344,2023-10-13T18:26:10Z,SUCCESS,40000.0,NGN,bank_transfer,005092e792d7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000349,1679393252.0,SUCCESS,25000.0,NGN,ussd,TRX324213
ORD-000134,2023-09-17T05:50:49Z,SUCCESS,5000.0,NGN,card,835122d068de,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000620,1689959281.0,SUCCESS,5000.0,USD,ussd,TRX884114
ORD-000316,2023-05-01T05:08:18Z,SUCCESS,25000.0,NGN,bank_transfer,433ad6bbe6df,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000405,1688269187.0,SUCCESS,12000.0,NGN,ussd,TRX195803
,,,,,,,ORD-000883,2023/11/02 14:21:54,SUCCESS,9000.0,NGN,ussd,TX-ff5c7d7430fa,,,,,,,
ORD-000850,2023-12-22T11:08:08Z,SUCCESS,12000.0,NGN,ussd,fd92abab6d51,,,,,,,,,,,,,,
,,,,,,,ORD-001146,2023/01/06 14:57:13,SUCCESS,40000.0,NGN,bank_transfer,TX-da2e1c5414fa,,,,,,,
,,,,,,,,,,,,,,ORD-000892,1700562290.0,SUCCESS,40000.0,NGN,bank_transfer,TRX345166
,,,,,,,ORD-001125,2023/10/17 00:26:58,SUCCESS,25000.0,NGN,ussd,TX-d671ca5984b1,,,,,,,
,,,,,,,,,,,,,,ORD-000062,1683663051.0,SUCCESS,5000.0,USD,bank_transfer,TRX679994
ORD-001111,2023-10-15T10:41:55Z,SUCCESS,25000.0,NGN,card,accaa091ab96,,,,,,,,,,,,,,
ORD-000912,2023-04-06T08:20:01Z,SUCCESS,18000.0,NGN,bank_transfer,38982a94d65d,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ORD-000439,1673892731.0,SUCCESS,9000.0,NGN,ussd,TRX351389
,,,,,,,,,,,,,,ORD-001169,1692385111.0,SUCCESS,25000.0,NGN,bank_transfer,TRX770858
ORD-000456,2023-10-28T19:07:42Z,SUCCESS,18000.0,NGN,bank_transfer,7808ca87d3c3,,,,,,,,,,,,,,
,,,,,,,ORD-000363,2023/03/14 11:50:27,SUCCESS,5000.0,NGN,ussd,TX-a8d2c62037f7,,,,,,,
ORD-001034,2023-01-25T15:50:29Z,FAILED,12000.0,NGN,ussd,7c171091c22e,,,,,,,,,,,,,,
